"Census.Tract","CES.3.0.Score","Total.Population","California.County","Hispanic....","White....","African.American....","Native.American....","Asian.American....","Other....","ZIP","Longitude","Latitude","Ozone","PM2.5","Diesel.PM","Drinking.Water","Pesticides","Tox..Release","Traffic","Cleanup.Sites","Groundwater.Threats","Haz..Waste","Imp..Water.Bodies","Solid.Waste","Pollution.Burden","Asthma","Low.Birth.Weight","Poverty","Unemployment"
6007001300,46.95,4169,"Butte ",30.8,51.5,2.2,2.8,9.1,3.7,95928,-121.8128247,39.7192136,0.048,9.53630303,18.945,345.38,138.72,9.537425089,598.22,58.6,66.1,5.375,3,7,58.38,43.76,4.12,72.5,21.4
6077005114,46.95,7721,"San Joaquin",34.4,40.9,6.3,0.2,14.3,4,95337,-121.2229179,37.7819068,0.051,12.89,18.047,780.75,3469.08,944.7997128,1011.91,39.5,19.05,0,0,1,63.41,80.88,3.97,29,11.8
6037216900,46.94,5060,"Los Angeles",19.7,35,34.2,0.3,6.1,4.7,90019,-118.3631083,34.0499363,0.048,12.05,29.3,664.07,0,1911.405735,1039.39,0,8.25,0.275,9,4.75,59.56,56.65,5.72,23.9,16.7
6039001000,46.94,5319,"Madera ",53.8,41,1,0.5,2.6,1.3,93637,-119.9925738,36.8838955,0.06,13.73,7.094,1201.85,1606.4,4983.445072,431.16,14.65,31.05,0.2,3,5.15,69.39,59,5.18,41.7,7.5
6099003904,46.92,4374,"Stanislaus ",40.2,54.5,1,0.4,1.7,2.1,95380,-120.8326517,37.4902919,0.057,12.89,13.158,729.24,1949,387.0298645,276.92,12,34.8,0.025,0,0,54.04,82.64,3.06,58.3,13.5
6037535605,46.92,4153,"Los Angeles",96.2,1.8,0.6,0,1,0.4,90280,-118.2165071,33.9487813,0.044,12.05,25.04,534.6,0,6288.347579,973.98,10.15,4.5,0.06,0,2.25,50.3,44.52,4.4,56.7,22.7
6037404401,46.92,3979,"Los Angeles",85.3,9.7,0.7,0.3,3.4,0.6,91702,-117.91619,34.1292276,0.055,11.21,20.64,442.88,0,5122.997767,2045.88,18,122.05,0.2,0,1,58.69,66.74,5.26,42.3,6.2
6001401400,46.92,4314,"Alameda ",21.1,15.2,48.4,0.6,10,4.6,94608,-122.2733758,37.8207387,0.03,8.69794377,56.118,70.6,0,364.5603538,1639.88,55.35,153.7,0.205,11,0.7,50.32,105.74,7.86,67.1,16.2
6037231800,46.92,5303,"Los Angeles",86.9,1.1,11.1,0.1,0.1,0.7,90037,-118.2774651,34.0074446,0.046,12.89,41.19,664.07,0,4064.08382,3307.75,2.7,0,0,0,5,53.95,46.33,5.71,76.1,9
6071005200,46.92,4141,"San Bernardino",54.9,29.7,9.4,0.6,2.2,3,92404,-117.2817187,34.1445254,0.068,12.05,29.095,493.98,0,933.1400188,828.05,13.75,0,0,0,0,46.49,115.24,6.71,58.8,19.3
6029004000,46.91,7704,"Kern ",83,13.5,1.4,0.5,1,0.6,93263,-119.2918485,35.516438,0.062,18.76,6.819,783.04,2606.2,660.5891546,213.19,8.1,5.25,0.5,0,0,54.18,46.54,4.88,57.1,11.3
6071006402,46.9,4951,"San Bernardino",64.4,10.2,17.7,0.5,5.3,1.8,92410,-117.2523402,34.1157592,0.065,12.05,20.368,620.97,0,600.4096816,383.74,8,0,0.01,0,0,41.36,122.15,6.68,80.9,20.8
6071003302,46.89,6037,"San Bernardino",73.2,19.2,5.1,0.4,0.8,1.3,92316,-117.4226926,34.0726027,0.065,12.89,41.369,746.61,0,3618.891481,1516.42,7,0.5,0.15,0,0,57.74,40.68,6.3,55.7,15.8
6037550300,46.87,7727,"Los Angeles",70.4,16,3.4,0.3,8.6,1.3,90650,-118.1013655,33.9257822,0.046,12.05,26.967,579.1,0,5704.509241,2337.72,5.4,2,0.375,3,7.3,60.19,56.44,4.45,33.4,11
6037980010,46.87,164,"Los Angeles",14,28.7,0.6,0,56.1,0.6,90012,-118.2393993,34.0786561,0.046,12.89,32.813,664.07,0,4486.966478,2135.7,51.05,15.8,1.32,16,7.5,74.69,22.73,NA,77.7,NA
6065031704,46.87,5284,"Riverside ",52.5,34.4,5.8,0.5,5.4,1.4,92504,-117.4211712,33.9186451,0.062,12.47,25.521,960.39,21.94,4802.369201,1156.18,16,0,0.295,0,0,63.97,54.65,5.37,26.4,9.2
6019005608,46.86,3064,"Fresno ",25.8,63.3,2.1,1.5,3.9,3.4,93612,-119.7194878,36.8119204,0.065,15.4,28.06,652.01,84.35,1932.549977,746.9,0.7,4,0.11,0,0,57.63,103.65,3.6,53.2,21.4
6019003302,46.86,4749,"Fresno ",67.6,20,4.8,0.5,5.2,2,93703,-119.7635149,36.7686679,0.065,15.4,44.475,681.2,0,2340.625962,443.66,0,0,0.025,0,0,45.44,126.99,5.41,67.7,13.1
6037190902,46.85,3960,"Los Angeles",60.7,27.8,3.1,0,6.5,1.8,90038,-118.319013,34.094395,0.05,12.89,36.19,664.07,0,2275.535718,2134.51,6.75,12,0.545,0,0,58.68,45.33,4.33,61.8,13.4
6037209401,46.85,3914,"Los Angeles",73.1,4.8,4.5,0.2,16.3,1.1,90057,-118.2815247,34.0567212,0.046,12.89,60.69,664.07,0,3799.511427,1174.61,3.25,11,0.025,0,0,51.78,47.07,6.82,81.1,10.3
6077005126,46.85,4131,"San Joaquin",40.7,45.8,3.4,0.8,5.4,3.9,95336,-121.2217376,37.8193804,0.05,12.89,19,779.81,48.89,1667.241247,671.58,0,0.3,0,0,0,46.75,112.4,6.54,51,17.4
6029004200,46.83,1320,"Kern ",67,30,0.4,1.1,0.3,1.2,93263,-119.3805277,35.4822316,0.062,18.76,2.59,877.67,1770.82,1005.055475,186.31,1,10.5,0.375,0,8,57.92,41.48,3.98,58.2,13.9
6073003501,46.82,4255,"San Diego",84.3,2.6,10.2,0.2,1.6,1.1,92113,-117.1145576,32.706039,0.038,11.21,31.56,228.07,0,378.9615365,998.07,5.85,4.5,0.2,9,1.25,46.56,111.49,4.91,66.1,14.3
6037127711,46.8,3356,"Los Angeles",55.2,31.6,4.4,0.3,6.4,2.1,91406,-118.4698195,34.1879585,0.057,11.21,28.061,618.05,0,703.4952741,3036.87,3,11.5,0.575,7,5.5,64.04,47.74,7.16,35.9,7.9
6073015901,46.78,3450,"San Diego",48.8,31.2,9.9,0.2,4.6,5.4,92020,-116.9691572,32.7904464,0.046,11.21,11.07,314.14,0,132.5554744,481.75,25.5,15.5,0.125,4,2.5,43.44,58.72,6.76,77.9,20.4
6037231210,46.77,3688,"Los Angeles",71.2,2.1,23.8,0.1,1.6,1.2,90037,-118.2980282,34.0145285,0.046,12.89,26.218,664.07,0,3492.732514,812.74,1.2,0,0,0,0,42.84,75.28,6.89,70.2,16.5
6047001501,46.76,2693,"Merced ",58.3,18.8,3.2,0.5,16.9,2.3,95341,-120.514891,37.2921587,0.057,12.89,12.705,586.82,47.06,7.237886215,559.96,5,17,0.185,2,0,50.28,79.9,4.41,63.3,19.7
6065043401,46.75,5791,"Riverside ",52.9,35.8,6.8,0.8,1,2.8,92543,-116.9695083,33.7475602,0.062,8.27876414,10.324,873.86,0,2878.969212,859.28,4.5,2,0,0,2,42.14,91.72,5.8,79.9,24.3
6037132002,46.74,3299,"Los Angeles",39.6,47.5,2.6,0.3,7.7,2.4,91406,-118.507196,34.1948951,0.06,10.37,27.337,618.05,4.84,592.6596103,1046.1,6,0,0.5,8,0,57.64,67.11,8.02,35.2,10.5
6037234300,46.73,4098,"Los Angeles",6.2,1,89,0.2,0.9,2.7,90008,-118.329022,34.0073786,0.046,12.47,26.04,701.38,0.09,2723.150428,1358.81,0,26.25,0.3,0,0,54.5,108.55,6.25,44.1,15.9
6065042405,46.69,4997,"Riverside ",48.7,14.5,30.8,0.5,2.7,2.7,92557,-117.2526709,33.9438284,0.065,12.89,15.28,747.77,0,751.7184437,1672.74,9,5,0,0,0,50.67,54.23,6.32,70.5,25.4
6085503122,46.69,3449,"Santa Clara",31.1,14.4,6,0.2,46.4,1.9,95112,-121.8568692,37.3125122,0.038,10.37,35.483,479.23,0,162.5575822,618.7,22.6,65.75,10.375,2,29.5,54.94,31.51,7.2,59.8,19.1
6037407102,46.69,5445,"Los Angeles",86.8,4,0.4,0.2,7.9,0.6,91746,-117.9767958,34.0437456,0.05,12.05,18.49,867.42,0,16879.26562,561.34,28.8,16.8,0.25,2,2.7,61.64,50.03,5.13,42.2,8
6071006203,46.69,4771,"San Bernardino",53,16.5,24.7,0.5,2.7,2.6,92404,-117.2514331,34.1456763,0.068,12.05,15.52,620.97,0,765.253181,1205.22,0,0,0,0,0,41.1,119.48,6.78,74.8,31.1
6099001100,46.68,3899,"Stanislaus ",28.6,57.8,4.8,0.8,3.8,4.1,95350,-120.9877386,37.6627186,0.053,12.89,19.841,826.14,1.97,941.9759377,638.84,12,46.3,0,0,0,55.3,86.18,4.66,46.7,12.8
6029002900,46.68,7449,"Kern ",59.1,24.2,10.8,0.6,3.2,2,93304,-119.0303423,35.3322843,0.065,18.76,36.736,593.77,0,50.95250506,858.53,0,4,0.035,0,0,44.21,121.62,6.69,56.9,16.3
6071008002,46.66,7256,"San Bernardino",65.8,16.8,10.6,0.4,4,2.4,92374,-117.1852589,34.0663497,0.068,11.63,26.015,370.54,0.04,338.5389344,1190.85,13.5,13,0.675,0,0,54.17,46.74,5.73,64.6,17.8
6065042516,46.65,4177,"Riverside ",67.2,10.5,15.1,0.4,4.3,2.4,92553,-117.2393879,33.9227363,0.065,12.89,15.585,747.77,0,645.0990926,615.38,1.2,5,0,0,0,43.74,75.3,6.67,65.1,14.4
6037433403,46.64,4675,"Los Angeles",82.7,2.4,0.2,0.1,14.4,0.2,91732,-118.0270375,34.0627564,0.05,11.63,30.676,782.36,0,6891.617792,1295.62,28.65,29.75,0.11,0,3.5,64,39.91,3.62,66.3,11.3
6001403000,46.63,2788,"Alameda ",1.3,4.2,4.4,0.1,88.3,1.6,94607,-122.270732,37.8004265,0.03,8.69794377,54.34,70.6,0,330.2593374,1220.7,32.5,100.55,0.535,11,1,50.6,133.35,5.43,65.7,12.6
6037544001,46.63,4791,"Los Angeles",69.2,7.1,7.3,0.1,14.8,1.6,90810,-118.2165909,33.8388248,0.042,11.21,26.011,182.06,0,8128.070615,1040.5,8.05,28,1.32,13,2.75,58.41,72.09,4.02,40.3,13.3
6071001103,46.63,3997,"San Bernardino",54,39,3.1,0.3,1.9,1.8,91762,-117.6561451,34.0789551,0.062,12.89,37.47,837.28,0,4833.083126,1943.12,4.75,0,0.12,0,0,57.16,69.05,5.82,33.2,10.1
6071003000,46.62,3120,"San Bernardino",73.8,15.4,6.6,0.3,2.1,1.7,92335,-117.4357865,34.0993753,0.065,12.89,13.91,516.07,0,3024.428332,542.57,5,0,0.125,0,0,44.07,74.3,5.19,77.3,20.1
6065042514,46.62,3165,"Riverside ",60.4,14.7,16.5,0.2,5.1,3.1,92553,-117.2481693,33.9336217,0.065,12.89,23.329,747.77,0,719.8156403,863.84,0,1,0,0,0,44.82,75.3,5.73,62,15.7
6037554302,46.62,3916,"Los Angeles",53.8,11.6,19.5,0.3,12.8,2,90706,-118.146903,33.8729892,0.044,12.05,21.73,227.02,2.6,7216.405518,2248.25,0.7,36,0.15,0,0,51.62,56.18,6.29,54.1,15.6
6037310601,46.61,5716,"Los Angeles",32.3,43.5,3.1,0.1,17.2,3.8,91504,-118.3272409,34.1936348,0.055,12.05,11.836,710.19,0,1430.968306,1715.18,39.5,69.8,0.835,6,5.2,68.15,38.08,7.4,33.2,8.1
6037531201,46.6,5335,"Los Angeles",97.8,1.4,0.1,0.1,0.2,0.3,90063,-118.1860673,34.0297365,0.046,12.89,56.52,647.12,0,20534.70371,3215.53,0.5,3,0,0,3.4,54.96,37.73,5.47,63.8,19.1
6037191301,46.58,2327,"Los Angeles",56.7,17.7,4,0.1,20.2,1.3,90029,-118.2865853,34.0923345,0.048,12.89,29.34,664.07,0,2882.627284,1064.49,0.1,6.3,0.095,0,0,48.53,66.96,8.67,52.5,7
6037133000,46.56,4449,"Los Angeles",55.9,27.3,3.1,0.1,11.5,2,91335,-118.5571125,34.196082,0.06,10.37,14.754,618.05,33.62,445.1830445,961.96,1.75,3,0.125,3,0,50.61,75.99,5.95,34.5,12.8
6077005123,46.54,4493,"San Joaquin",35.6,45.8,5.4,0.4,9,3.9,95337,-121.2438237,37.8046754,0.05,12.89,17.655,780.52,161.72,1374.03739,545.34,9,17,0.11,0,2,60.29,68.04,5.41,33.4,16.7
6013305000,46.53,6620,"Contra Costa",45.6,33.7,12.9,0.6,2.7,4.4,94509,-121.8340512,38.015682,0.04,7.85958451,16.371,81.99,0,989.5911873,744.93,12.7,51,2.45,14,0.2,44.24,178.9,6.03,51,18.5
6037270100,46.49,4412,"Los Angeles",20.6,40.1,10.7,0.2,23.4,4.9,90034,-118.3959685,34.0273439,0.046,12.05,33.28,669.81,0,1710.243681,2178.29,12.5,15,0.05,9,0.45,60.64,39.75,8.5,34.5,11.5
6067006702,46.49,7560,"Sacramento ",30.8,14.9,19.7,0.4,29.7,4.6,95838,-121.459252,38.6327403,0.048,9.53630303,16.64,80.01,0,252.2042999,1454.39,10.2,3,0.05,8,1,41.41,101.45,6.85,71.8,11.7
6107000202,46.49,2663,"Tulare ",81.5,13.7,0.2,0.4,3.2,1,93646,-119.2556351,36.6023032,0.065,12.89,2.803,818.16,482.97,245.0606815,86.57,5.2,2,0,0,17,49.94,49.26,6.72,63.2,14.4
6037501001,46.47,3248,"Los Angeles",92.9,4.5,0.6,0.7,0.8,0.5,90606,-118.0706273,33.9903098,0.046,12.05,19.76,779.78,0,9720.643704,2549.67,0,5,0,3,0,49.88,69.12,5.04,43.1,9.3
6013380000,46.47,5706,"Contra Costa",22.9,28,28,0.2,16.4,4.6,94804,-122.3560521,37.8969709,0.03,8.69794377,45.162,70.6,0,883.2482208,1067.19,149.05,77.75,1.635,14,1.25,53.25,166.66,6.7,35.6,8.6
6037403000,46.47,6835,"Los Angeles",81.5,4.2,6.4,0.1,7.1,0.7,91766,-117.7572801,34.0378439,0.057,12.89,22.841,718.46,0,9297.30946,817.1,2.1,9,0,0,2.2,54.03,70.31,4.71,51.1,16.6
6037238200,46.47,5267,"Los Angeles",21.8,1,74.1,0.3,0.9,1.9,90044,-118.2979777,33.9634958,0.046,12.05,21.138,655.46,0,4398.126593,972.74,0,16,0,0,0.5,45.38,105.87,8.09,50.9,15.8
6037208720,46.47,4179,"Los Angeles",81.6,5,3,0.1,9.4,0.9,90057,-118.2811045,34.0627628,0.046,12.89,60.69,664.07,0,3737.68104,943.1,3.85,5,0.01,0,0,49.2,53.25,5.79,78.1,12.4
6065030900,46.46,3308,"Riverside ",65.2,23.9,5.2,0.3,3.3,2.1,92504,-117.4411265,33.9577091,0.062,13.31,14.239,954.15,0,3057.630446,634.21,3.1,28,0.41,3,9,63.26,66.13,4.42,41.7,9.9
6037600100,46.44,6657,"Los Angeles",55.1,0.9,42.1,0.2,0.3,1.5,90044,-118.2956255,33.9551471,0.046,12.05,23.142,474.52,0,4614.585367,839.01,0,9,0,0,0.2,41.06,112.18,7.54,71.5,16.3
6077005202,46.4,6765,"San Joaquin",25.8,49.4,6.1,0.3,13.3,5.1,95304,-121.3695435,37.7666663,0.051,11.21,10.826,668.39,365.99,477.2307984,1123.29,35.7,165.1,1.17,11,7.5,73.27,54.34,4.59,30.3,11
6037191420,46.4,3365,"Los Angeles",70,8.7,1.4,0,18.5,1.4,90029,-118.2881029,34.0851215,0.048,12.89,29.34,664.07,0,2965.087332,890.96,2.95,16,0.2,0,1,55.59,47.76,5.31,62.3,8.5
6037570303,46.38,4247,"Los Angeles",62.8,8.5,15.2,0.3,11.4,1.8,90805,-118.1925812,33.8596484,0.042,11.63,29.03,220.01,2.27,5841.697454,539.62,0.8,11.05,0.01,7,1.75,47.31,87.58,6.02,65.2,10.3
6019003201,46.37,4398,"Fresno ",53.2,23.5,5.8,0.6,15.1,1.8,93703,-119.7430752,36.7759071,0.065,15.4,37.354,681.2,0,2768.1704,567.56,0,0,0.01,0,0,46.08,90.73,7.24,69.8,17.7
6037302104,46.32,3917,"Los Angeles",25.7,39.4,2.6,0.2,28.3,3.8,91205,-118.2320864,34.1454079,0.051,12.05,20.212,899.38,0,2087.842368,2455.92,0,3,0.225,0,2,53.95,35.29,7.96,41.1,13.3
6019001408,46.32,2504,"Fresno ",37.5,46.3,7.1,0.6,7.1,1.4,93727,-119.7276686,36.7252331,0.065,15.4,24.339,681.2,91.23,4501.414283,241.86,1.1,0,0.1,0,0,52.91,49.39,7.06,54.5,11.9
6071007110,46.27,4831,"San Bernardino",39.3,25.3,8,0.2,22.9,4.3,92324,-117.2886811,34.0569257,0.065,12.47,42.378,900.02,0,504.040981,2065.01,4.5,11,0.21,1,5.1,65.33,81.01,4.63,24.6,3.7
6071004510,46.26,5178,"San Bernardino",39.5,25.8,22.7,0.4,8.3,3.3,92407,-117.3194653,34.1853082,0.068,12.47,16.141,700.38,0,1477.746148,431.18,12.4,0,0.1,0,0,46,83.14,6.08,52.9,22.6
6013375000,46.26,4389,"Contra Costa",78.6,3.6,12.6,0.1,3.7,1.4,94801,-122.3518215,37.9402568,0.03,8.27876414,43.87,70.6,0,1282.321217,424.03,8.2,21.5,1.295,10,0,40.51,207.5,6.77,60.3,13.5
6037502401,46.25,4747,"Los Angeles",90.9,4.7,1.1,0.3,2.6,0.4,90660,-118.0968738,33.976375,0.046,12.05,21.73,443.08,0,8270.237153,721.53,12.6,1.8,1.71,3,1,53.39,63.24,5.63,41.4,10.5
6073005300,46.24,6667,"San Diego",33.1,46.8,9.1,0.5,7.6,2.9,92101,-117.1615102,32.7156831,0.038,11.21,110.8,228.07,0,278.7528655,397.4,16.3,142,4.635,8,2,52.69,78.38,8.29,34.3,5.3
6071003510,46.24,4512,"San Bernardino",66.5,6.1,23.4,0.2,1.5,2.3,92376,-117.392199,34.0995052,0.065,12.89,14.74,688.77,0,2561.17319,476.32,2.5,0,0.05,0,0,43.39,82.93,5.99,62.5,22.5
6001401700,46.23,2667,"Alameda ",25.6,25.9,33.1,0.4,10.3,4.6,94607,-122.3193044,37.8134257,0.03,8.69794377,75.686,70.6,0,342.7641759,2080.53,323.75,335.35,5.08,10,14.7,58.23,159.24,6.22,37.8,6.7
6037433503,46.22,3108,"Los Angeles",78.2,2.3,0.2,0,19.1,0.2,91733,-118.0487816,34.054936,0.048,12.05,22.47,782.36,0,7647.931026,690.62,27.2,115.1,0.46,0,1.75,61.93,54.75,4.15,64,1.9
6037237720,46.22,3153,"Los Angeles",75.3,0.5,22.5,0.1,0.2,1.5,90044,-118.2861511,33.9692863,0.046,12.05,26.33,664.07,0,4550.978687,4110.53,0.1,0,0,0,0.4,45.79,66.49,5.58,80.1,14.5
6037221110,46.22,3565,"Los Angeles",88.6,2.4,1.2,0.2,7.1,0.4,90006,-118.2878287,34.0457195,0.046,12.89,60.69,664.07,0,3735.936654,1116.37,5.85,0.3,0,0,0,48.07,56.69,5.8,79.2,13.4
6073005700,46.21,1948,"San Diego",17.7,58.9,12.6,0.9,6.6,3.3,92101,-117.1625607,32.7252818,0.038,11.21,110.8,228.07,0,264.7576164,1518.57,10.75,42,1.83,3,0,50.88,78.38,10.14,56.8,9.7
6037234501,46.21,2728,"Los Angeles",35.6,1.6,57.8,0.2,1.1,3.6,90043,-118.3244351,33.9974948,0.046,12.05,16.12,699.75,0,3135.334796,824.5,0.25,0,0.61,0,2.25,47.16,111.84,8.87,40.3,22.4
6037432901,46.2,4464,"Los Angeles",29.6,5.1,0.4,0,64.2,0.6,91770,-118.0708582,34.0766629,0.05,11.21,21.213,551.81,0.74,5808.310267,2808.22,24,24.25,0.2,0,0.2,60.33,38.01,7.01,39.5,8.5
6019003808,46.19,5082,"Fresno ",50.4,21.4,7.1,0.6,18.6,1.8,93722,-119.8712132,36.7590356,0.062,15.4,15.34,876.56,589.27,2911.998232,106.89,0.35,2,0,0,0.8,49.46,92.14,8.21,46.4,9.1
6071001810,46.19,4497,"San Bernardino",79.2,10.7,4.8,0.2,4,1.2,91761,-117.6440311,34.0339115,0.062,12.89,29.59,840.14,0,6449.337184,2246.41,0.25,10,2.56,0,0.7,62.85,41.63,3.25,45.5,13.2
6019004207,46.17,8115,"Fresno ",47.3,22.3,8.2,0.7,19.2,2.4,93723,-119.9111587,36.8163153,0.06,14.99,22.397,891.29,435.53,2736.97952,814.97,5.5,13,0.06,1,0,62.89,59.9,4.35,39.2,11.3
6059099601,46.16,7016,"Orange ",37.8,18.2,1.1,0.1,40.9,2,92683,-118.0061687,33.749641,0.044,11.21,18.361,444.78,0,14458.25063,2554.83,3.4,36,0.85,0,6,57,35.44,5.65,53.6,8.4
6025010200,46.15,2640,"Imperial ",83.8,14.2,0.6,0.2,0.5,0.7,92281,-115.6689803,33.0633411,0.051,8.27876414,2.477,366.2,3081.54,4.251373691,252.29,9,3,1.3,30,0,41.35,163.56,6.07,67.8,13
6037121102,46.14,2721,"Los Angeles",57.8,34,0.9,0.1,5.7,1.4,91352,-118.3841883,34.2375326,0.055,11.63,19.637,618.05,0,984.4407264,1020.77,56.65,23.7,4.525,7,65.9,67.98,69.26,4.26,44.2,8.2
6037701801,46.13,5867,"Los Angeles",37.2,35.9,8.7,0.4,14.3,3.5,90404,-118.4657238,34.0274538,0.046,12.05,28.519,408.87,0.16,1361.195615,1451.7,36.25,71.25,1.455,0,15,65.78,49.04,4.98,39,13.3
6029000600,46.12,6931,"Kern ",46.9,30,16.8,1.2,2,3.1,93301,-119.0135607,35.3952759,0.062,18.76,40.449,660.47,0,62.29258282,382.11,2,0,0.125,0,0,43.11,143.65,7.46,74.1,14
6037197420,46.1,3509,"Los Angeles",60.1,23.4,1.7,0.3,12.4,2.1,90026,-118.2571856,34.0832,0.046,12.89,29.34,664.07,0,4144.937285,1132.98,16.5,15,0,13,0,59.3,45.7,5.49,55.5,11.3
6037555001,46.1,5411,"Los Angeles",46.1,17.7,8.5,0.5,25.2,2.1,90715,-118.0882639,33.8430305,0.044,11.21,12.89,367.06,11.71,5649.410742,1530.98,0,1,0.125,3,3.2,49.63,81.75,6.02,35.9,9.8
6037553200,46.08,7055,"Los Angeles",56.3,22.9,7.5,0.6,10.6,2.1,90706,-118.1205611,33.9049648,0.044,12.05,24.589,757.05,17.52,5507.338621,808.03,0.5,2.5,0.5,3,0,55.84,68.38,5.45,31.5,8.9
